city,target_datetime,date,time,tier,target,source,value,p10,p90,forecast_taken,hours_ahead,error
Glasgow,2026-05-26 02:00:00,2026-05-26,02:00:00,Observed,Temperature,Observation,12.9,,,,,
Aberdeen,2026-05-26 02:00:00,2026-05-26,02:00:00,Observed,Temperature,Observation,12.43,,,,,
Glasgow,2026-05-26 23:00:00,2026-05-26,23:00:00,Observed,Temperature,Observation,12.4,,,,,
Aberdeen,2026-05-26 23:00:00,2026-05-26,23:00:00,Observed,Temperature,Observation,10.69,,,,,
Aberdeen,2026-05-27 05:00:00,2026-05-27,05:00:00,Observed,Temperature,Observation,10.44,,,,,
Glasgow,2026-05-27 08:00:00,2026-05-27,08:00:00,Observed,Temperature,Observation,14.02,,,,,
Aberdeen,2026-05-27 08:00:00,2026-05-27,08:00:00,Observed,Temperature,Observation,12.06,,,,,
Aberdeen,2026-05-23 10:00:00,2026-05-23,10:00:00,Observed,Temperature,Observation,17.04,,,,,
Glasgow,2026-05-23 20:00:00,2026-05-23,20:00:00,Observed,Temperature,Observation,13.9,,,,,
Aberdeen,2026-05-23 20:00:00,2026-05-23,20:00:00,Observed,Temperature,Observation,13.84,,,,,
Glasgow,2026-05-24 07:00:00,2026-05-24,07:00:00,Observed,Temperature,Observation,13.45,,,,,
Aberdeen,2026-05-24 07:00:00,2026-05-24,07:00:00,Observed,Temperature,Observation,13.36,,,,,
Glasgow,2026-05-24 18:00:00,2026-05-24,18:00:00,Observed,Temperature,Observation,19.14,,,,,
Aberdeen,2026-05-24 18:00:00,2026-05-24,18:00:00,Observed,Temperature,Observation,20.61,,,,,
Glasgow,2026-05-25 05:00:00,2026-05-25,05:00:00,Observed,Temperature,Observation,10.33,,,,,
Aberdeen,2026-05-25 05:00:00,2026-05-25,05:00:00,Observed,Temperature,Observation,14.99,,,,,
Glasgow,2026-05-25 16:00:00,2026-05-25,16:00:00,Observed,Temperature,Observation,22.43,,,,,
Aberdeen,2026-05-25 16:00:00,2026-05-25,16:00:00,Observed,Temperature,Observation,22.93,,,,,
Glasgow,2026-05-26 03:00:00,2026-05-26,03:00:00,Observed,Temperature,Observation,12.86,,,,,
Aberdeen,2026-05-26 03:00:00,2026-05-26,03:00:00,Observed,Temperature,Observation,12.34,,,,,
Glasgow,2026-05-27 00:00:00,2026-05-27,00:00:00,Observed,Temperature,Observation,11.66,,,,,
Glasgow,2026-05-27 06:00:00,2026-05-27,06:00:00,Observed,Temperature,Observation,12.48,,,,,
Penzance,2026-05-26 00:00:00,2026-05-26,00:00:00,Observed,Temperature,Observation,17.68,,,,,
Glasgow,2026-05-21 20:00:00,2026-05-21,20:00:00,Observed,Temperature,Observation,14.32,,,,,
Aberdeen,2026-05-21 20:00:00,2026-05-21,20:00:00,Observed,Temperature,Observation,17.36,,,,,
Glasgow,2026-05-21 21:00:00,2026-05-21,21:00:00,Observed,Temperature,Observation,13.83,,,,,
Aberdeen,2026-05-21 21:00:00,2026-05-21,21:00:00,Observed,Temperature,Observation,16.38,,,,,
Glasgow,2026-05-21 22:00:00,2026-05-21,22:00:00,Observed,Temperature,Observation,13.54,,,,,
Aberdeen,2026-05-21 22:00:00,2026-05-21,22:00:00,Observed,Temperature,Observation,15.58,,,,,
Glasgow,2026-05-21 23:00:00,2026-05-21,23:00:00,Observed,Temperature,Observation,13.46,,,,,
Aberdeen,2026-05-21 23:00:00,2026-05-21,23:00:00,Observed,Temperature,Observation,14.82,,,,,
Glasgow,2026-05-22 00:00:00,2026-05-22,00:00:00,Observed,Temperature,Observation,13.44,,,,,
Aberdeen,2026-05-22 01:00:00,2026-05-22,01:00:00,Observed,Temperature,Observation,15.01,,,,,
Glasgow,2026-05-22 01:00:00,2026-05-22,01:00:00,Observed,Temperature,Observation,12.78,,,,,
Glasgow,2026-05-22 02:00:00,2026-05-22,02:00:00,Observed,Temperature,Observation,12.56,,,,,
Glasgow,2026-05-23 10:00:00,2026-05-23,10:00:00,Observed,Temperature,Observation,15.8,,,,,
Aberdeen,2026-05-22 03:00:00,2026-05-22,03:00:00,Observed,Temperature,Observation,15.02,,,,,
Glasgow,2026-05-22 03:00:00,2026-05-22,03:00:00,Observed,Temperature,Observation,11.78,,,,,
Aberdeen,2026-05-22 03:00:00,2026-05-22,03:00:00,Observed,Temperature,Observation,15.02,,,,,
Glasgow,2026-05-22 04:00:00,2026-05-22,04:00:00,Observed,Temperature,Observation,12.04,,,,,
Aberdeen,2026-05-22 04:00:00,2026-05-22,04:00:00,Observed,Temperature,Observation,14.31,,,,,
Glasgow,2026-05-22 05:00:00,2026-05-22,05:00:00,Observed,Temperature,Observation,13.25,,,,,
Aberdeen,2026-05-22 06:00:00,2026-05-22,06:00:00,Observed,Temperature,Observation,13.83,,,,,
Glasgow,2026-05-22 06:00:00,2026-05-22,06:00:00,Observed,Temperature,Observation,13.63,,,,,
Aberdeen,2026-05-22 06:00:00,2026-05-22,06:00:00,Observed,Temperature,Observation,13.83,,,,,
Glasgow,2026-05-22 07:00:00,2026-05-22,07:00:00,Observed,Temperature,Observation,14.5,,,,,
Glasgow,2026-05-22 08:00:00,2026-05-22,08:00:00,Observed,Temperature,Observation,14.63,,,,,
Aberdeen,2026-05-22 08:00:00,2026-05-22,08:00:00,Observed,Temperature,Observation,15.14,,,,,
Glasgow,2026-05-22 09:00:00,2026-05-22,09:00:00,Observed,Temperature,Observation,14.78,,,,,
Aberdeen,2026-05-22 09:00:00,2026-05-22,09:00:00,Observed,Temperature,Observation,16.58,,,,,
Glasgow,2026-05-22 10:00:00,2026-05-22,10:00:00,Observed,Temperature,Observation,14.74,,,,,
Aberdeen,2026-05-22 10:00:00,2026-05-22,10:00:00,Observed,Temperature,Observation,17.14,,,,,
Glasgow,2026-05-22 11:00:00,2026-05-22,11:00:00,Observed,Temperature,Observation,14.41,,,,,
Aberdeen,2026-05-22 12:00:00,2026-05-22,12:00:00,Observed,Temperature,Observation,20.15,,,,,
Glasgow,2026-05-22 12:00:00,2026-05-22,12:00:00,Observed,Temperature,Observation,15.78,,,,,
Aberdeen,2026-05-22 12:00:00,2026-05-22,12:00:00,Observed,Temperature,Observation,20.15,,,,,
Glasgow,2026-05-22 13:00:00,2026-05-22,13:00:00,Observed,Temperature,Observation,16.87,,,,,
Aberdeen,2026-05-22 13:00:00,2026-05-22,13:00:00,Observed,Temperature,Observation,19.55,,,,,
Glasgow,2026-05-22 14:00:00,2026-05-22,14:00:00,Observed,Temperature,Observation,17.13,,,,,
Aberdeen,2026-05-22 14:00:00,2026-05-22,14:00:00,Observed,Temperature,Observation,18.87,,,,,
Glasgow,2026-05-22 15:00:00,2026-05-22,15:00:00,Observed,Temperature,Observation,17.24,,,,,
Aberdeen,2026-05-22 15:00:00,2026-05-22,15:00:00,Observed,Temperature,Observation,18.89,,,,,
Glasgow,2026-05-22 17:00:00,2026-05-22,17:00:00,Observed,Temperature,Observation,15.48,,,,,
Aberdeen,2026-05-22 17:00:00,2026-05-22,17:00:00,Observed,Temperature,Observation,18.88,,,,,
London,2026-05-27 19:00:00,2026-05-27,19:00:00,Observed,Temperature,Observation,19.8,,,,,
Glasgow,2026-05-27 18:00:00,2026-05-27,18:00:00,Observed,Temperature,Observation,18.3,,,,,
Aberdeen,2026-05-27 18:00:00,2026-05-27,18:00:00,Observed,Temperature,Observation,13.29,,,,,
Cardiff,2026-05-27 18:00:00,2026-05-27,18:00:00,Observed,Temperature,Observation,27.79,,,,,
London,2026-05-26 19:00:00,2026-05-26,19:00:00,Observed,Temperature,Observation,28.3,,,,,
Glasgow,2026-05-27 19:00:00,2026-05-27,19:00:00,Observed,Temperature,Observation,17.5,,,,,
Aberdeen,2026-05-27 19:00:00,2026-05-27,19:00:00,Observed,Temperature,Observation,12.22,,,,,
Cardiff,2026-05-27 19:00:00,2026-05-27,19:00:00,Observed,Temperature,Observation,25.01,,,,,
Newcastle,2026-05-27 19:00:00,2026-05-27,19:00:00,Observed,Temperature,Observation,12.04,,,,,
Manchester,2026-05-27 19:00:00,2026-05-27,19:00:00,Observed,Temperature,Observation,20.71,,,,,
Birmingham,2026-05-27 19:00:00,2026-05-27,19:00:00,Observed,Temperature,Observation,20.36,,,,,
Leeds,2026-05-27 19:00:00,2026-05-27,19:00:00,Observed,Temperature,Observation,13.53,,,,,
Bristol,2026-05-25 00:00:00,2026-05-25,00:00:00,Observed,Temperature,Observation,13.35,,,,,
Leeds,2026-05-27 18:00:00,2026-05-27,18:00:00,Observed,Temperature,Observation,14.9,,,,,
Norwich,2026-05-27 19:00:00,2026-05-27,19:00:00,Observed,Temperature,Observation,14.98,,,,,
Norwich,2026-05-23 11:00:00,2026-05-23,11:00:00,Observed,Temperature,Observation,23.97,,,,,
Newcastle,2026-05-27 18:00:00,2026-05-27,18:00:00,Observed,Temperature,Observation,12.87,,,,,
Birmingham,2026-05-27 18:00:00,2026-05-27,18:00:00,Observed,Temperature,Observation,22.22,,,,,
Leeds,2026-05-23 10:00:00,2026-05-23,10:00:00,Observed,Temperature,Observation,16.41,,,,,
London,2026-05-23 20:00:00,2026-05-23,20:00:00,Observed,Temperature,Observation,23.4,,,,,
London,2026-05-25 07:00:00,2026-05-25,07:00:00,Observed,Temperature,Observation,25.43,,,,,
London,2026-05-26 05:00:00,2026-05-26,05:00:00,Observed,Temperature,Observation,22.88,,,,,
London,2026-05-26 14:00:00,2026-05-26,14:00:00,Observed,Temperature,Observation,34.69,,,,,
London,2026-05-26 23:00:00,2026-05-26,23:00:00,Observed,Temperature,Observation,23.27,,,,,
London,2026-05-23 06:00:00,2026-05-23,06:00:00,Observed,Temperature,Observation,19.86,,,,,
London,2026-05-23 15:00:00,2026-05-23,15:00:00,Observed,Temperature,Observation,29.31,,,,,
London,2026-05-25 02:00:00,2026-05-25,02:00:00,Observed,Temperature,Observation,17.86,,,,,
London,2026-05-26 18:00:00,2026-05-26,18:00:00,Observed,Temperature,Observation,29.96,,,,,
London,2026-05-23 01:00:00,2026-05-23,01:00:00,Observed,Temperature,Observation,19.02,,,,,
London,2026-05-23 10:00:00,2026-05-23,10:00:00,Observed,Temperature,Observation,25.47,,,,,
London,2026-05-23 19:00:00,2026-05-23,19:00:00,Observed,Temperature,Observation,25.29,,,,,
London,2026-05-25 06:00:00,2026-05-25,06:00:00,Observed,Temperature,Observation,22.51,,,,,
London,2026-05-27 17:00:00,2026-05-27,17:00:00,Observed,Temperature,Observation,22.9,,,,,
London,2026-05-26 04:00:00,2026-05-26,04:00:00,Observed,Temperature,Observation,19.39,,,,,
London,2026-05-26 13:00:00,2026-05-26,13:00:00,Observed,Temperature,Observation,34.54,,,,,
London,2026-05-26 22:00:00,2026-05-26,22:00:00,Observed,Temperature,Observation,24.11,,,,,
Glasgow,2026-05-27 14:00:00,2026-05-27,14:00:00,Observed,Temperature,Observation,19.69,,,,,
London,2026-05-23 05:00:00,2026-05-23,05:00:00,Observed,Temperature,Observation,18.62,,,,,
Aberdeen,2026-05-27 14:00:00,2026-05-27,14:00:00,Observed,Temperature,Observation,14.86,,,,,
Cardiff,2026-05-27 14:00:00,2026-05-27,14:00:00,Observed,Temperature,Observation,27.41,,,,,
London,2026-05-23 23:00:00,2026-05-23,23:00:00,Observed,Temperature,Observation,18.39,,,,,
Birmingham,2026-05-27 14:00:00,2026-05-27,14:00:00,Observed,Temperature,Observation,24.73,,,,,
Manchester,2026-05-28 08:00:00,2026-05-28,08:00:00,Observed,Temperature,Observation,17.23,,,,,
Manchester,2026-05-28 03:00:00,2026-05-28,03:00:00,Observed,Temperature,Observation,12.42,,,,,
Manchester,2026-05-24 23:00:00,2026-05-24,23:00:00,Observed,Temperature,Observation,13.93,,,,,
Manchester,2026-05-28 07:00:00,2026-05-28,07:00:00,Observed,Temperature,Observation,15.99,,,,,
Manchester,2026-05-27 10:00:00,2026-05-27,10:00:00,Observed,Temperature,Observation,20.26,,,,,
Manchester,2026-05-28 02:00:00,2026-05-28,02:00:00,Observed,Temperature,Observation,13.85,,,,,
Manchester,2026-05-24 04:00:00,2026-05-24,04:00:00,Observed,Temperature,Observation,7.35,,,,,
Manchester,2026-05-24 13:00:00,2026-05-24,13:00:00,Observed,Temperature,Observation,23.36,,,,,
Manchester,2026-05-25 01:00:00,2026-05-25,01:00:00,Observed,Temperature,Observation,11.9,,,,,
Manchester,2026-05-22 04:00:00,2026-05-22,04:00:00,Observed,Temperature,Observation,15.4,,,,,
Manchester,2026-05-22 13:00:00,2026-05-22,13:00:00,Observed,Temperature,Observation,24.07,,,,,
Manchester,2026-05-22 08:00:00,2026-05-22,08:00:00,Observed,Temperature,Observation,18.07,,,,,
Manchester,2026-05-24 03:00:00,2026-05-24,03:00:00,Observed,Temperature,Observation,7.91,,,,,
Manchester,2026-05-25 00:00:00,2026-05-25,00:00:00,Observed,Temperature,Observation,12.51,,,,,
Manchester,2026-05-27 15:00:00,2026-05-27,15:00:00,Observed,Temperature,Observation,23.74,,,,,
Manchester,2026-05-23 08:00:00,2026-05-23,08:00:00,Observed,Temperature,Observation,16.13,,,,,
Glasgow,2026-05-27 15:00:00,2026-05-27,15:00:00,Observed,Temperature,Observation,19.68,,,,,
Manchester,2026-05-23 17:00:00,2026-05-23,17:00:00,Observed,Temperature,Observation,20.43,,,,,
Aberdeen,2026-05-27 15:00:00,2026-05-27,15:00:00,Observed,Temperature,Observation,14.97,,,,,
Cardiff,2026-05-27 15:00:00,2026-05-27,15:00:00,Observed,Temperature,Observation,28.78,,,,,
Manchester,2026-05-26 20:00:00,2026-05-26,20:00:00,Observed,Temperature,Observation,23.77,,,,,
Birmingham,2026-05-27 15:00:00,2026-05-27,15:00:00,Observed,Temperature,Observation,25.2,,,,,
Manchester,2026-05-23 07:00:00,2026-05-23,07:00:00,Observed,Temperature,Observation,15.17,,,,,
Manchester,2026-05-23 16:00:00,2026-05-23,16:00:00,Observed,Temperature,Observation,20.91,,,,,
Manchester,2026-05-27 05:00:00,2026-05-27,05:00:00,Observed,Temperature,Observation,14.33,,,,,
Manchester,2026-05-27 14:00:00,2026-05-27,14:00:00,Observed,Temperature,Observation,23.51,,,,,
Manchester,2026-05-27 23:00:00,2026-05-27,23:00:00,Observed,Temperature,Observation,15.82,,,,,
Manchester,2026-05-26 10:00:00,2026-05-26,10:00:00,Observed,Temperature,Observation,27.97,,,,,
Manchester,2026-05-28 06:00:00,2026-05-28,06:00:00,Observed,Temperature,Observation,13.48,,,,,
Manchester,2026-05-28 01:00:00,2026-05-28,01:00:00,Observed,Temperature,Observation,14.71,,,,,
Manchester,2026-05-28 10:00:00,2026-05-28,10:00:00,Observed,Temperature,Observation,21.48,,,,,
Manchester,2026-05-27 04:00:00,2026-05-27,04:00:00,Observed,Temperature,Observation,14.32,,,,,
Manchester,2026-05-27 22:00:00,2026-05-27,22:00:00,Observed,Temperature,Observation,16.23,,,,,
Manchester,2026-05-24 12:00:00,2026-05-24,12:00:00,Observed,Temperature,Observation,21.8,,,,,
Manchester,2026-05-28 05:00:00,2026-05-28,05:00:00,Observed,Temperature,Observation,13.46,,,,,
Manchester,2026-05-22 03:00:00,2026-05-22,03:00:00,Observed,Temperature,Observation,15.29,,,,,
Manchester,2026-05-22 12:00:00,2026-05-22,12:00:00,Observed,Temperature,Observation,23.38,,,,,
Manchester,2026-05-24 16:00:00,2026-05-24,16:00:00,Observed,Temperature,Observation,25.66,,,,,
Manchester,2026-05-28 00:00:00,2026-05-28,00:00:00,Observed,Temperature,Observation,15.25,,,,,
Manchester,2026-05-28 09:00:00,2026-05-28,09:00:00,Observed,Temperature,Observation,19.21,,,,,
Manchester,2026-05-22 07:00:00,2026-05-22,07:00:00,Observed,Temperature,Observation,17.08,,,,,
Manchester,2026-05-24 02:00:00,2026-05-24,02:00:00,Observed,Temperature,Observation,8.97,,,,,
Manchester,2026-05-28 04:00:00,2026-05-28,04:00:00,Observed,Temperature,Observation,12.36,,,,,
Manchester,2026-05-21 21:00:00,2026-05-21,21:00:00,Observed,Temperature,Observation,15.48,,,,,
Manchester,2026-05-24 15:00:00,2026-05-24,15:00:00,Observed,Temperature,Observation,24.53,,,,,
Manchester,2026-05-24 01:00:00,2026-05-24,01:00:00,Observed,Temperature,Observation,9.64,,,,,
Manchester,2026-05-21 20:00:00,2026-05-21,20:00:00,Observed,Temperature,Observation,16.94,,,,,
Manchester,2026-05-26 19:00:00,2026-05-26,19:00:00,Observed,Temperature,Observation,26.06,,,,,
Manchester,2026-05-26 05:00:00,2026-05-26,05:00:00,Observed,Temperature,Observation,14.3,,,,,
Manchester,2026-05-23 06:00:00,2026-05-23,06:00:00,Observed,Temperature,Observation,12.52,,,,,
Manchester,2026-05-23 15:00:00,2026-05-23,15:00:00,Observed,Temperature,Observation,21.5,,,,,
Manchester,2026-05-25 02:00:00,2026-05-25,02:00:00,Observed,Temperature,Observation,11.25,,,,,
Manchester,2026-05-26 18:00:00,2026-05-26,18:00:00,Observed,Temperature,Observation,28.34,,,,,
Manchester,2026-05-23 10:00:00,2026-05-23,10:00:00,Observed,Temperature,Observation,18.73,,,,,
Manchester,2026-05-27 17:00:00,2026-05-27,17:00:00,Observed,Temperature,Observation,22.89,,,,,
Manchester,2026-05-26 04:00:00,2026-05-26,04:00:00,Observed,Temperature,Observation,13.83,,,,,
Manchester,2026-05-26 22:00:00,2026-05-26,22:00:00,Observed,Temperature,Observation,20.1,,,,,
Manchester,2026-05-23 05:00:00,2026-05-23,05:00:00,Observed,Temperature,Observation,11.28,,,,,
Bristol,2026-05-25 09:00:00,2026-05-25,09:00:00,Observed,Temperature,Observation,26.67,,,,,
Bristol,2026-05-25 18:00:00,2026-05-25,18:00:00,Observed,Temperature,Observation,29.38,,,,,
Bristol,2026-05-27 19:00:00,2026-05-27,19:00:00,Observed,Temperature,Observation,25.96,,,,,
Bristol,2026-05-26 10:00:00,2026-05-26,10:00:00,Observed,Temperature,Observation,28.71,,,,,
Bristol,2026-05-27 18:00:00,2026-05-27,18:00:00,Observed,Temperature,Observation,28.14,,,,,
Glasgow,2026-05-27 20:00:00,2026-05-27,20:00:00,Observed,Temperature,Observation,15.51,,,,,
Aberdeen,2026-05-27 20:00:00,2026-05-27,20:00:00,Observed,Temperature,Observation,10.98,,,,,
Cardiff,2026-05-27 20:00:00,2026-05-27,20:00:00,Observed,Temperature,Observation,24.3,,,,,
Birmingham,2026-05-23 18:00:00,2026-05-23,18:00:00,Observed,Temperature,Observation,23.34,,,,,
Birmingham,2026-05-25 09:00:00,2026-05-25,09:00:00,Observed,Temperature,Observation,28.02,,,,,
Birmingham,2026-05-25 18:00:00,2026-05-25,18:00:00,Observed,Temperature,Observation,29.61,,,,,
Birmingham,2026-05-26 10:00:00,2026-05-26,10:00:00,Observed,Temperature,Observation,29.24,,,,,
Birmingham,2026-05-23 11:00:00,2026-05-23,11:00:00,Observed,Temperature,Observation,22.0,,,,,
Birmingham,2026-05-22 17:00:00,2026-05-22,17:00:00,Observed,Temperature,Observation,25.54,,,,,
Birmingham,2026-05-28 05:00:00,2026-05-28,05:00:00,Observed,Temperature,Observation,13.8,,,,,
Birmingham,2026-05-28 09:00:00,2026-05-28,09:00:00,Observed,Temperature,Observation,20.04,,,,,
Birmingham,2026-05-22 16:00:00,2026-05-22,16:00:00,Observed,Temperature,Observation,26.84,,,,,
Birmingham,2026-05-21 21:00:00,2026-05-21,21:00:00,Observed,Temperature,Observation,16.7,,,,,
Birmingham,2026-05-24 15:00:00,2026-05-24,15:00:00,Observed,Temperature,Observation,27.49,,,,,
Birmingham,2026-05-25 02:00:00,2026-05-25,02:00:00,Observed,Temperature,Observation,12.86,,,,,
Birmingham,2026-05-23 10:00:00,2026-05-23,10:00:00,Observed,Temperature,Observation,20.71,,,,,
Birmingham,2026-05-26 04:00:00,2026-05-26,04:00:00,Observed,Temperature,Observation,16.57,,,,,
Birmingham,2026-05-26 22:00:00,2026-05-26,22:00:00,Observed,Temperature,Observation,17.89,,,,,
Birmingham,2026-05-23 05:00:00,2026-05-23,05:00:00,Observed,Temperature,Observation,14.78,,,,,
Leeds,2026-05-23 18:00:00,2026-05-23,18:00:00,Observed,Temperature,Observation,19.12,,,,,
Leeds,2026-05-25 00:00:00,2026-05-25,00:00:00,Observed,Temperature,Observation,16.87,,,,,
Leeds,2026-05-25 09:00:00,2026-05-25,09:00:00,Observed,Temperature,Observation,24.14,,,,,
Leeds,2026-05-25 18:00:00,2026-05-25,18:00:00,Observed,Temperature,Observation,26.87,,,,,
Glasgow,2026-05-27 21:00:00,2026-05-27,21:00:00,Observed,Temperature,Observation,13.8,,,,,
Aberdeen,2026-05-27 21:00:00,2026-05-27,21:00:00,Observed,Temperature,Observation,10.2,,,,,
Cardiff,2026-05-27 21:00:00,2026-05-27,21:00:00,Observed,Temperature,Observation,23.59,,,,,
London,2026-05-28 11:00:00,2026-05-28,11:00:00,Observed,Temperature,Observation,30.59,,,,,
Manchester,2026-05-28 11:00:00,2026-05-28,11:00:00,Observed,Temperature,Observation,21.76,,,,,
Birmingham,2026-05-28 11:00:00,2026-05-28,11:00:00,Observed,Temperature,Observation,24.19,,,,,
Leeds,2026-05-28 11:00:00,2026-05-28,11:00:00,Observed,Temperature,Observation,18.41,,,,,
Glasgow,2026-05-28 11:00:00,2026-05-28,11:00:00,Observed,Temperature,Observation,19.32,,,,,
Newcastle,2026-05-28 11:00:00,2026-05-28,11:00:00,Observed,Temperature,Observation,16.81,,,,,
Aberdeen,2026-05-28 11:00:00,2026-05-28,11:00:00,Observed,Temperature,Observation,13.16,,,,,
Cardiff,2026-05-28 11:00:00,2026-05-28,11:00:00,Observed,Temperature,Observation,23.63,,,,,
Norwich,2026-05-23 07:00:00,2026-05-23,07:00:00,Observed,Temperature,Observation,18.55,,,,,
Norwich,2026-05-23 16:00:00,2026-05-23,16:00:00,Observed,Temperature,Observation,23.33,,,,,
Norwich,2026-05-23 16:00:00,2026-05-23,16:00:00,Observed,Temperature,Observation,23.33,,,,,
Norwich,2026-05-27 03:00:00,2026-05-27,03:00:00,Observed,Temperature,Observation,12.98,,,,,
Glasgow,2026-05-27 22:00:00,2026-05-27,22:00:00,Observed,Temperature,Observation,12.07,,,,,
Aberdeen,2026-05-27 22:00:00,2026-05-27,22:00:00,Observed,Temperature,Observation,9.62,,,,,
Cardiff,2026-05-27 22:00:00,2026-05-27,22:00:00,Observed,Temperature,Observation,22.71,,,,,
Leeds,2026-05-26 10:00:00,2026-05-26,10:00:00,Observed,Temperature,Observation,25.98,,,,,
Leeds,2026-05-28 05:00:00,2026-05-28,05:00:00,Observed,Temperature,Observation,9.41,,,,,
Leeds,2026-05-28 04:00:00,2026-05-28,04:00:00,Observed,Temperature,Observation,9.59,,,,,
Leeds,2026-05-21 21:00:00,2026-05-21,21:00:00,Observed,Temperature,Observation,15.64,,,,,
Leeds,2026-05-24 06:00:00,2026-05-24,06:00:00,Observed,Temperature,Observation,12.55,,,,,
Leeds,2026-05-23 20:00:00,2026-05-23,20:00:00,Observed,Temperature,Observation,16.49,,,,,
Leeds,2026-05-26 23:00:00,2026-05-26,23:00:00,Observed,Temperature,Observation,13.17,,,,,
Leeds,2026-05-26 09:00:00,2026-05-26,09:00:00,Observed,Temperature,Observation,25.08,,,,,
Leeds,2026-05-26 18:00:00,2026-05-26,18:00:00,Observed,Temperature,Observation,21.78,,,,,
Leeds,2026-05-23 19:00:00,2026-05-23,19:00:00,Observed,Temperature,Observation,18.18,,,,,
Leeds,2026-05-25 06:00:00,2026-05-25,06:00:00,Observed,Temperature,Observation,20.22,,,,,
Leeds,2026-05-26 04:00:00,2026-05-26,04:00:00,Observed,Temperature,Observation,21.19,,,,,
Leeds,2026-05-26 22:00:00,2026-05-26,22:00:00,Observed,Temperature,Observation,14.25,,,,,
Leeds,2026-05-23 05:00:00,2026-05-23,05:00:00,Observed,Temperature,Observation,12.05,,,,,
Leeds,2026-05-23 23:00:00,2026-05-23,23:00:00,Observed,Temperature,Observation,12.99,,,,,
Bristol,2026-05-27 13:00:00,2026-05-27,13:00:00,Observed,Temperature,Observation,27.5,,,,,
Bristol,2026-05-24 21:00:00,2026-05-24,21:00:00,Observed,Temperature,Observation,15.76,,,,,
